full_text,sentimen
"Kepala Kepolisian Resor Balangan AKBP Dr. Yulianor Abdi, S.H.,S.I.K.,M.H. Hadiri Rakor Satgas Program Makan Bergizi Gratis (MBG) Kabupaten Balangan https://t.co/hYSvRi8HA5",netral
"Ya jelaslah ortunsiswa masih takut dan trauma kalo anak-anak mereka bakal keracunan lagi. 

Emang kudu direview lagi nih MBG, sampe ditolak gitu…",negatif
"Dengan makan bergizi gratis, anak anak mendapat gizi yang merata
#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/5n9M28qdoz",positif
"BRI bantu UMKM jadi pemasok program Makan Bergizi Gratis. Maju bersama, sehat bersama!
#BRIMenguatkanEkonomi #qrisbri https://t.co/3CrBJjWAVp",netral
"@mohmahfudmd Ah, gak juga, gak ada makan siang gratis, yg tersisa cuma rakyat dihimpit pajak sana sini. https://t.co/6zW1giKfsV",negatif
"Gua yg sedih. 😭 Prabowo anjing, SEMUA ANJING. 😭😭😭 BISA BISA NYA PROGRAM PENDIDIKAN GRATIS KALAH SAMA MAKAN SIANG GRATIS, NGENTOOOOOT.",negatif
"Makan Bergizi Gratis, dukungan program pemerintah untuk generasi penerus bangsa! #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/OaN13S4NGl",netral
"PPn dihapus, PPh naik 2x lipat, pajak mining bitcoin naik 2x lipat. Lo mau untung atau rugi, negara ga peduli, pajak gede tetep jalan. Negara lebih suka lo miskin. Makan siang gratis ga akan buat anak pintar, tp pendidikan gratis punya probabilitas anak2 Indo ga tolol2 bgt. https://t.co/D04D6cL1rz",negatif
"Polsek Sungai Kunjang Monitoring Pembagian Makan Bergizi Gratis untuk Siswa

@Poldakaltim
@polrestasamarinda
@beritaterkinismr
@busamid
@kabarsamarinda_official
#haribhayangkarake79 
#polriuntukmasyarakat
#poldakaltim
#polrestasamarinda
#polripresisi
#PASTI https://t.co/9VRjUUGenm",netral
Makan Bergizi Gratis Mencerdaskan Generasi Emas Papua https://t.co/BgdOWy5eeF,positif
"Bersama Program Makan Bergizi Gratis, masa depan anak-anak jadi terjamin 
#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/6Z9fsunYNy",positif
"Kamis, 31 Juli 2025 Pukul 08.00 Wita di Wilayah Kodim 1408/Makassar dilaksanakan penyaluran Makan bergizi gratis oleh SPPG (Satuan Pelayanan Pemenuhan Gizi) Kota Makassar. https://t.co/YEJCgnlqlt",netral
"Anak-anak sehat menentukan masa depan kuat untuk Indonesia.

Yuk simak langkah Kementerian PANRB dalam mendukung program Makan Bergizi Gratis! https://t.co/C9Bo0NxInH",netral
"Program “Makan Bergizi Gratis” Presiden Prabowo Hadir di Konawe Utara: 3.475 Siswa dan Balita Terima Manfaat di Wilayah Kodim 1430/Konut

Baca selengkapnya di https://t.co/2eklyiqAPD https://t.co/LoaCVMmYP2",netral
"Babinsa Koramil 0908-01/Loktuan Monitoring Pendistribusian Makan Bergizi Gratis
https://t.co/wbs9jDZ8OX

#tniprima
#profesional
#responsif
#integratif
#modern
#adaptif https://t.co/C1McwP3mIh",netral
"Program Makan Bergizi Gratis bikin  anak-anak jadi semakin tumbuh cerdas dan berinovasi.
#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/U8CHopGZf5",positif
"Program makan bergizi gratis pun didukung BRI lewat penyaluran KUR ke UMKM pemasoknya.
#BRIMenguatkanEkonomi #qrisbri https://t.co/2XYDTZLT9C",netral
"Dulu @prabowo mengklaim Para Pimpinan Negara ingin Pelajari makan Bergizi Gratis 🤣🤣 gak ada bedanya dengan Jokowi bilang "" Investor Banyak yg antri ke kita "" https://t.co/pLHN52x28a",negatif
"@bonapasogit24 @ebonXboy @RIPDEMOKRASI @asmawan_ed72119 @DianSandiU @_aji_satrio_ @3rwin__34 @ProfylHenuk @PCReborn172737 @Ary_PrasKe2 @KRMT_RoySuryo @RoySuryo_asli @SianiparRismon @blank0429 @JimlyAs @mohmahfudmd @TOPssstt @beulangong174 @WayangPedalaman @gibran_tweet @adearmando61 @sukmawijaya91 ""Di luar negri, makan bergizi gratis bikin siswa semangat belajar. Di Indonesia, program MBG malah bikin anak-anak semangat ke IGD. Katanya makan bergizi, nyatanya menu ala kadarnya—gizi nol, risiko tinggi. Ini program makan atau uji nyali?""
Makan sepuasnya 👇 https://t.co/KQLCE39rTG",positif
"makan bergizi gratis, itu duit rakyat anjing, lu semua mau aja ditipu sama pemerintah pake embel embel gratis, lu kira itu MBG pake duit prab apaa😭😭, cape bangett anjing ngetik kaya gini monyet",negatif
"Ketua Umum PBNU, KH Yahya Cholil Staquf, menyerukan Program Makan Bergizi Gratis sebagai investasi SDM jangka panjang. Dukungan penuh dari PBNU untuk masa depan generasi penerus bangsa! #PBNU #MakanBergiziGratis #InvestasiSDM #GenerasiMaju #IndonesiaHebat https://t.co/IGCyvRjSaw",netral
"Makan Bergizi Gratis bukan hanya tentang makanan, tapi tentang masa depan! Ayo dukung! #MakanBergiziGratis #DukungProgramPemerintah #GenerasiSehatIndonesia #GiziAnakBangsa https://t.co/cFUH33kjjr",positif
"Sobat Humas Polri
.
.
.
Polda NTT Distribusikan 2.631 Porsi Makan Bergizi Gratis, Pastikan Menu Aman dan Sesuai Standarsnya generasi muda,” tutup Kombes Henry.

#polriuntukmasyarakat #poldantt #kapoldantt  #polridukungmakanbergizigratis #humaspoldantt #makanbergizigratis https://t.co/4jXn1Fbicm",netral
Penyaluran KUR ini juga menyasar kepada UMKM yang menjadi supplier pada program Makan Bergizi Gratis di seluruh Indonesia #BRIMenguatkanEkonomi #qrisbri https://t.co/I02JbAYTWi,netral
"kalau ga pinter tuh minimal mau belajar biar nambah wawasannya, nambah wawasan itu yg bikin pinter
ini mah udh ga pinter, gamau belajar, asbun pula ckckckck
that’s why negara ini lebih butuh pendikan gratis ketimbang makan bergizi gratis",negatif
"Feeding the Future pada 23 Juli 2025. Acara ini menjadi wadah penguatan komitmen global terhadap program Makan Bergizi Gratis (MBG) melalui pendekatan multisektor lintas negara.
📷 Dihadiri oleh 46 perwakilan negara dan mitra pembangunan
📷 Menyoroti pentingnya https://t.co/nhVOeGXlIt",netral
"Tingkat Kehadiran Siswa Meningkat 95 Persen Setelah Ada MBG, Kata Kepala BGN

https://t.co/50uU0O89xc",netral
"Bangga dukung MBG (Makan Bergizi Gratis)! Bersama kita sehatkan negeri. Anak-anak sehat, bangsa kuat. Ayo dukung Program Makan Bergizi Gratis demi generasi emas Indonesia! #FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/D20MlpyfyI",positif
"Babinsa Ela-Ela Pantau Program Makan Siang Gratis di SDN 322 Ela-Ela

BULUKUMBA – Babinsa Kelurahan Ela-Ela, Serka Muhsin melaksanakan pemantauan pelaksanaan program makan siang gratis di SDN 322 Ela-Ela, Kecamatan Ujung Bulu, Kabupaten Bulukumba, Kamis, 31 Juli 2025. https://t.co/fVwbNxxlup",netral
"Beranda IG
1. PPATK
2. TANAH DIKASII ORMAS
3. MBG ADA YG KERACUNAN
4. TRANSFER DATA KE AS
5. Dokumen Tanah tradisional di hapus
6. Klaim BPJS bayar sendiri 10%
7.pengguna sosmed dipajakkin
8. Dananntara mau bikin kilang di AS
9. Buaya di Bekasi
10. Galian bikin macet lagi",netral
Makan bergizi gratis untuk semua! 🍎🥦 Dukung hidup sehat bersama 💚 #MakanBergiziGratis https://t.co/SpuL5IZqFM,positif
"Bhabinkamtibmas Polsek Muara Batang Gadis Aiptu S. Bahri Lubis melaksanakan sambang dan Patroli  untuk antisipasi gangguan kamtibmas, di Seputaran Desa Tabuyung Kec. Muara Batang Gadis Kab. Madina. (31/07/2025) https://t.co/J9g8sjewia",netral
"Pastikan MBG Aman Dan Lengkap, Babinsa Koramil Klungkung Beri Pendampingan

#TNIPRIMA #TNIADPrima #TNIADbekerjadenganhati #TNIADDihatiRakyat #TNIADBerjuangBersamaRakyat #PrajaRaksakaPeduliRakyat #PangdamUdayana https://t.co/0wYCcTaUiE",netral
"Pak presiden @prabowo kami support dan dukung anda.
Waspada tindakan bawahan anda yg sengaja terus menerus membuat gaduh dimasyarakat bawah dg kebijakan2 yg tidak populer.
Tujuannya jelas untuk mendelegitimasi pemerintah anda .
Kisruh di MBG masih ada pak.",negatif
kontol kontol makan bergizi gratis apaan makan BERACUN gratis kali 😂😂😂😂😂,negatif
PBNU Dorong Program Makan Bergizi Gratis Sebagai Prioritas Pembangunan SDM https://t.co/7CmKmyBUzb,netral
Babinsa Koramil 06/Kedungwuni Kodim 0710/Pekalongan Korem 071/Wk Serma Adi Susanto dan Serka Tarto Dwiono melaksanakan sambang dan pendataan siswa siswi guna program Makan Bergizi Gratis di sekolah sekolah wilayah Kecamatan Kedungwuni. https://t.co/g3Ph5yeMu9,netral
"@JimlyAs Hebat apaan. Gak ada makan siang gratis, sisa rakyat sendirian. https://t.co/M62WvKh0bG",negatif
"Australia Bakal Bantu Program MBG, Dukung Prabowo Wujudkan Swasembada Pangan 
https://t.co/C9s3O4KP9w",netral
"Siswa dari dua SMP di Wates, Kulon Progo mengeluhkan sakit perut  hingga diare setelah menyantap menu Makan Bergizi Gratis. Penyedia MBG bagi dua sekolah  tersebut buka suara.

via @detikjogja_

https://t.co/80vFwPZJvY",netral
Masyarakat Manokwari Selatan Antusias Sambut Program Makan Bergizi Gratis di Papua Barat https://t.co/xuYR4xGtQ3,netral
@pdfeverr Pokoknya intinya bem u ngomong kalo bakal terus mengkritisi kebijakan kabinet prabowo gibran terus mention makan bergizi gratis juga kak,netral
SERGAI — https://t.co/LHmgMshEN0 | Kabupaten Serdang Bedagai (Sergai) kembali mencuri perhatian nasional dengan ditunjuknya sebagai lokasi sosialisasi Program Makan Bergizi Gratis (MBG) Presiden Prabowo Subianto di Sumatera Utara.,netral
"@KompasTV Dulu @prabowo mengklaim Para Pimpinan Negara ingin Pelajari makan Bergizi Gratis 🤣🤣 gak ada bedanya dengan Jokowi bilang "" Investor Banyak yg antri ke kita "" https://t.co/toqZMlsAUq",negatif
"suruh pejabat hidup dengan duit 20rb/hari. suruh pejabat ganti makan siangnya dengan MBG. suruh pejabat hanya pakai asuransi kesehatan BPJS. kalo mereka ngamuk, ya berarti harus diperbaiki.",negatif
"Dengan adanya Makan Bergizi Gratis, angka stunting dapat ditekan dan kualitas hidup anak Papua meningkat #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/Syk8FTmnTp",positif
"jika mantau langsung seharusnya beliau tau:
- MBG masih belum tepat guna, dan ada kasus keracunan yg korbannya bernyawa, bukan angka
- PPATK memaksa masyarakat menggerakkan uangnya di bank dengan ancaman pembekuan rekening
- Kekerasan kepada orang beribadah masi terjadi
lanjutkan",negatif
"Dalam rangka mendukung serta mensukseskan program pemerintah yaitu program Presiden RI H Prabowo Subianto , Dandim 0116/Nagan Raya Letkol Inf Irfan Hade Fitrianto melaksanakan peninjauan Dapur Program Makan Bergizi Gratis (MBG) Desa Parom Kecamatan Seunagan Kabupaten Nagan Raya, https://t.co/RfKaYpWAng",netral
PBNU DORONG PROGRAM MAKAN BERGIZI GRATIS SEBAGAI PRIORITAS PEMBANGUNAN SDM https://t.co/OrFmnLMenz,netral
Salah satu orang paling berpengaruh dibidang LLM chatbot aja udah memperingati bahaya AI 😱🥶🥶,negatif
"@seninxkamis @IndoPopBase Gak ada makan siang gratis. Tinggal tunggu reshuffle aja ini, tom lembong dan kader PDIP dpt jatah apa. PDIP udh fix dukug pemerintah 😂 https://t.co/X5nRE1F2Q8",negatif
"Personil Polsek Muara Batang Gadis melaksanakan Apel Pagi yang dipimpin Kapolsek Iptu Akmaluddin,S.H.,M.H. (31/07/2025) https://t.co/sqofuwlmBg",netral
Makan bergizi gratis untuk semua! 🍎🥦 Dukung hidup sehat bersama 💚 #MakanBergiziGratis https://t.co/jEwF2N66Fn,positif
"@STresnowati1 Sekali sekali ada makan siang gratis?  Hampir ga  ada, setidaknya sementara ini baik utk banyak pihak. Hidup Jokowi",positif
"Info yang ngevideoin pas sebelum nyanyi mars buruh, yang nyebut2 Prabowo Gibran sama MBG juga",netral
"Bhabinkamtibmas Polsek Muara Batang Gadis Aiptu S. Bahri Lubis melaksanakan Sosialisasi dan Penempelan Himbauan Tentang Larangan Karhutla, di Kedai Kopi milik Sdr. Amrin Desa Tabuyung Kec. Muara Batang Gadis Kab. Madina. (31/07/2025) https://t.co/IRpaN7aC0h",netral
@kumparan Gak ada makan siang gratis termasuk MBG. Moon maap ni tp sebaiknya kita pantau dulu perkembangannya. Banyak kemungkinan yg bisa kejadian setelah ini. ☕,positif
@Kaisar_Blues @SantiaFerna Tdk ada makan siang gratis...bayarannya di 2029,negatif
"Program Makan Bergizi Gratis terbukti beri segudang manfaat untuk kesehatan dan perekonomian masyarakat

#PenuhiGiziIndonesia https://t.co/QiZ5xleBp4",positif
"Program Makan Bergizi Gratis (MBG) tidak hanya mendukung kesehatan anak, tetapi juga mendorong perputaran ekonomi lokal

#PenuhiGiziIndonesia https://t.co/9DcYOjYNrP",positif
"Program MBG serap 94 ribu tenaga kerja selama 7 bulan pelaksanaan
https://t.co/O0aSzP0h1K",netral
@idextratime Sekolah di indo aja ada makan bergizi gratis,positif
"Wamen Fajar: Program Makan Bergizi Gratis Bangun Karakter Positif dan Motivasi Belajar Murid 
@Kemdikdasmen
@TV9NUsantara
https://t.co/63cxNqIkzz",netral
"@txtdrimedia udah di kasi ""Memberantas Korupsi dan Menegakkan Hukum Tanpa Tebang Pilih""

malah pilih makan siang gratis 🫣",negatif
"MBG (MAKAN BERGIZI GRATIS) 
""Kalo ini beneran MBG yg gak ada racun dan belatungnya.
Sangat higienis, bergizi, nikmat, dan lezat! 
Selamat menikmati wahai para pejabat yg terhormat!""

#Ngik https://t.co/jNabamFr2W",positif
"Australia Bakal Bantu Program MBG, Dukung Prabowo Wujudkan Swasembada Pangan

https://t.co/zo1hdsr5ZS",netral
"Sufmi Dasco menyoroti kasus keracunan masal dalam program makan bergizi gratis, termasuk insiden di Kupang. Ia mendesak BGN untuk bertindak tegas guna mencegah terulangnya kejadian serupa dan memastikan keamanan program https://t.co/jXD5gXxtBH",netral
Masyarakat Cilacap Didorong Tanam Sayur dan Beternak Dukung Dapur Sehat MBG https://t.co/yonJGA6mJl,netral
"Dukung Program Makan Bergizi Gratis

#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/AzaSBlm0jg",netral
"Apakah ini ""Makan Siang Gratis""?
https://t.co/Jem49ke9yg",negatif
"Program Makan Bergizi Gratis, Jateng Masih Butuh 2.418 Dapur SPPG
https://t.co/edCyLegfai",netral
"Ketika kau belum mampu menyediakan lapangan pekerjaan bagi rakyatmu,  

Ketika kau belum mampu mensejahterakan rakyatmu dari harga bahan-bahan kebutuhan hidup yang terus melonjak,

Ketika kau belum mampu menjamin MBG tidak lagi basi dan beracun,  

Paling tidak Jangan kau buat https://t.co/h88FduJyVB",negatif
"BPOM RI sudah mengantongi hasil uji laboratorium sampel menu makan bergizi gratis (MBG) yang diduga membuat ratusan siswa di SMPN 8 Kupang mengalami keracunan.
https://t.co/eojYSmRDeH",netral
"Bekali anak2 kita dg norit.

Untal 3-7 butir setelah MAKAN SIANG GRATIS. 

Semoga membantu.
&gt;&gt;",positif
"Makan bergizi gratis untuk meningkatkan kualitas hidup generasi bangsa
#PenuhiGiziIndonesia https://t.co/uGIiSKcsw9",positif
"lihat saja Peipei sedang quality control makanan untuk para peserta mbg di casa the cump 🙂‍↕️

**tempat makan biasanya mba masukin ke kandang sementara botoy klo lagi ngebiarin pei keluar rumah, ytta https://t.co/M46xl7tXMP",positif
"Menteri PPPA Sebut Ada Evaluasi Usai Sejumlah Anak Keracunan MBG 

https://t.co/kxwevNFEOr",netral
"Hampir tiap minggu ada kejadian Makan Beracun Gratis ato Makan Belatung Gratis, tp pemerintah gak ada tindakan nyata !!
Udah gagal terus msh ngeyel

""Sejumlah Siswa di 2 SMP Kulon Progo Muntah-Diare Usai Santap MBG"" https://t.co/BmdiUo6YOJ",negatif
"Program makan bergizi gratis bertujuan untuk meningkatkan gizi anak-anak Indonesia

#PenuhiGiziIndonesia https://t.co/cZaAGudxXq",netral
"Sinergitas stakeholders adalah kunci keberhasilan program makan bergizi gratis di Papua
#WestPapua #BangunPapua https://t.co/wysMZ4BNfa",positif
"Program Makan Bergizi Gratis, masa depan anak-anak jadi terjamin dan semakin tumbuh cerdas dan berinovasi.

#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/SOB4AJHJ12",positif
"Anggota Komisi D DPRD DIY Kunjungi SPPG Polda DIY, Dukung Program Makan Bergizi Gratis untuk Indonesia Emas 2045 https://t.co/oJyt6MjUh9",netral
"Menteri Ketenagakerjaan (Menaker) Yassierli membuka pelatihan berbasis kompetensi dan program tailor Made training (TMT) di Lombok Timur, Nusa Tenggara Barat (NTB) guna mendukung program Makan Bergizi Gratis (MBG).

https://t.co/pjhBAZEwB2

#beritaViral",netral
"Begini nih baru bener makan makan bergizi gratis itu..

(Eh,itu bukannya makan besar dibiayai negara ya..?) 🤭😊😀 https://t.co/fAfibeDmVp",negatif
"Puluhan Siswa di Kulonprogo Keracunan Makanan MBG, Gejala Mual hingga Diare
https://t.co/NPHWPm54Sr",netral
"Australia Ingin Bantu Program MBG dan Dukung Swasembada di Indonesia

https://t.co/IEEhtjVADD",netral
"Dinkes Kulonprogo Investigasi Puluhan Siswa Keracunan MBG, Sampel Akan Diuji di Laboratorium
https://t.co/mNMfAibu4E",netral
Meminta kemanusiaan @kurawa masalah sayur kol sbg menu makan siang gratis,netral
Mereka itu lah yang makan bergizi gratis sesungguhnya 🤣,negatif
"Jamin Pola Hidup Sehat, Program Makan Bergizi Gratis Hadir di Bengkulu Utara https://t.co/nS5KnYoaTS",netral
ANTARA - Ibu rumah tangga di Sei Rampah ikut terima manfaat MBG https://t.co/yq0Pfmb2Fh,netral
"@toniheru Pendapat saya tentang kebijakan fiskal pemerintahan Prabowo saat ini: Ekspansif dengan program makan gratis (Rp121T) dan infrastruktur, tapi defisit anggaran naik ke Rp662T (proyeksi Juli 2025), mendekati batas 3% PDB. Ini berisiko jika pertumbuhan hanya 4,8-5%, meski stimulus",netral
Weeeeeeh ... kompromi ini? Atau tawar menawar scr politik ? .... ingat tdk ada makan siang gratis,negatif
"Sejumlah siswa SMP Muhammadiyah 2 Wates dan SMPN 3 Wates di Kulon Progo mengeluh sakit perut, muntah, hingga diare usai menyantap menu Makan Bergizi Gratis.

via @detikjogja_ 

https://t.co/yWTKy2BKBs",netral
"Anak sehat, bangsa kuat! Mari dukung program Makan Bergizi Gratis untuk masa depan Indonesia yang lebih cerah. Setiap piring bergizi hari ini adalah investasi untuk generasi emas esok hari!""
#MakanBergiziGratis
#DukungAnakSehat
#GenerasiEmasIndonesia
#GiziUntukPrestasi https://t.co/4QhSrnj1cE",positif
"Makan Bergizi Gratis (MBG) untuk Kelompok 3B (Bumil-ibu hamil🤰, Busui-ibu menyusui 🤱, dan Balita 👶).

🎯 Program MBG ini adalah perintah langsung Presiden @prabowo, Menteri Wihaji menegaskan pentingnya pengawasan agar bantuan tepat sasaran:",netral
"Anggota Komisi IX DPR RI Eko Kurnia Ningsih menyebut pemerintah pusat menjamin gizi anak-anak di Indonesia, khususnya Kabupaten Bengkulu Utara, melalui Program Makan Bergizi Gratis (MBG).https://t.co/PoZS55rQDS",netral
Program Makan Bergizi Gratis Membuat Anak-anak Papua Tumbuh Sehat Dan Cerdas https://t.co/2RnxyFIhar,netral
"BPOM RI sudah mengantongi hasil uji laboratorium sampel menu makan bergizi gratis (MBG) yang diduga membuat ratusan siswa di SMPN 8 Kupang mengalami keracunan.
https://t.co/559ZbGwdGt",netral
"Wamen Fajar : Program Makan Bergizi Gratis Bangun Karakter Positif dan Motivasi Belajar Murid https://t.co/PYxASP5G6s #beritaterkini
#beritaviral
#kabarterbaru
#klikwarta
#news
#beritanasional",netral
"Kemenko Polkam Tinjau Stabilitas Keamanan dan Implementasi Program MBG di Manggarai Barat, NTT

https://t.co/RpJ8rRsoAz

#KemenkoPolkam #SahliMenkoPolkam",netral
Makan bergizi gratis 🙃,positif
"Dukung Program Makan Bergizi Gratis, Ajinomoto Sebarkan Edukasi ke Berbagai Kota

https://t.co/MSpAOJTHzu",netral
Gubernur Mirzani Launching Dapur Makan Bergizi Gratis di Lampung Tengah - https://t.co/hFf3lO5tAh https://t.co/0YlonNDbbQ,netral
Babinsa Koramil 14 Slawi Dampingi Pelaksanaan Program Makan Bergizi Gratis Dari BGN Di Kecamatan Slawi https://t.co/jsdI5JyQBU,netral
BPOM Ungkap Dugaan Penyebab Siswa Keracunan MBG di Kupang https://t.co/r5mbS9nMUx,netral
"Puluhan Siswa dari Beberapa Sekolah di Kulonprogo Keracunan Makan Bergizi Gratis
https://t.co/pYCFw6nnJI",netral
"Pak Prabowo, janji politiknya bak sinetron: makan siang gratis, rumah murah, kerja melimpah. Tapi kok rakyat cuma dapet plot twist pajak naik? Keren dramanya!",negatif
"“pemerintah punya yang namanya MBG atau Makan Bergizi Gratis, nah kalo di sini namanya makan bergizi DAN LEZAT gratis”",positif
Cxs makan siang gratis,positif
"""Di Luar negri, makan bergizi gratis bikin siswa semangat belajar. Di Indonesia, program MBG malah bikin anak-anak semangat ke IGD. Katanya makan bergizi, nyatanya menu ala kadarnya—gizi nol, risiko tinggi. Ini program makan atau uji nyali?"" @prabowo 
👇 Makan sepuasnya 👍 https://t.co/I7zYY8Lj90",positif
MBG - Makar Bergizi Gratis https://t.co/5rlKK5Q0bx,netral
"Astaga... nampan utk MBG ternyata impor dari cina dan mengandung minyak babi, non food grade...

Dilabeli SNI pula... 😌 https://t.co/C2vCipCATD",negatif
MBG ✘ Don’t Sell⚡️🌟 https://t.co/oO3br93Hhd,netral
"Para pekerja dapur program Makan Bergizi Gratis (MBG) berjuang keras setiap hari memasak ribuan porsi untuk anak-anak Indonesia. Meski melelahkan, mereka bangga bisa ikut membangun masa depan bangsa.
#gasssnow #Kemendagri #MakanBergiziGratis https://t.co/KAgY6wvhtM",positif
"KOREKSI!!

Ternyata UU Perampasan Aset masuk agenda, namun MBG TIDAK ADA. Kami ulango MBG TIDAK ADA dalam tuntutan.",negatif
menu mbg malem ini bersama roput https://t.co/GYjNiZZbIt,netral
"ini baru MBG yang enak, mengenyangkan, dan menyenangkan masyarakat 🙂‍↕️ thank you so much for all SEA fellas who help us during these tough times 🥹❤️",positif
"You kalau mau pengen tuntas, proyek mercusuar itu stop!!! Termasuk makan siang gratis. Kita hanya perlu kesehatan murah, pendidikan murah, ekonomi stabil. Dah cukup",negatif
"Dear Pak @prabowo 
Kira kira nanti pidato bapak di PBB, apakah ini bagian yg akan bapak sebut juga??? 
Atau hanya bercerita ttg MBG ?  Apa bapak jg tau,? MBG nya membuat banyak siswa keracunan? Dan masih saja terjadi... Ayo lah pak... Jd lah seperti Prabowo yg di 2019.",negatif
Makan bergizi gratis memberi manfaat positif bagi anak bangsa https://t.co/PJV9Avclzm,positif
"mbg lu kalah nih, gimana dong ndut @ wowo",negatif
"jangankan masalah penjahat perang. temen ada yang ""surprised"" masalah banyak siswa keracunan mbg 

padahal buat yang mikir mah, ini udah ketebak dari awal...",negatif
Makan bergizi gratis memberi manfaat positif bagi anak bangsa https://t.co/ZG9rPjl4wG,positif
"Turunkan gaji anggota DPR DPRD DPD KEMENTRIAN, HAKIM Jaksa pejabat dsb, Komisaris2 dikurangi orangnya plus gajinya...bubarkan MBG, program konyol lainnya",negatif
"Kenapa nggak sekalian nuntut pengelolaan APBN yang lebih waras? Ini proyek kayak MBG udah bikin daerah berdarah-darah. Beneran worse than Covid. 

Gambaran soal kondisi daerah bisa dia di tulisan mas @gegerriy ini--buanyak banget kayak gini situasinya. 

https://t.co/U0eUxBOWtd",negatif
Makan Bergizi Gratis Papua memberikan manfaat untuk memnuhi gizi nasional https://t.co/1qRAcaCw7I,positif
Makan Bergizi Gratis Papua memberikan manfaat untuk memnuhi gizi nasional https://t.co/VOl5nTSTN0,positif
Kalian semua harusnya udah tau sebesar apa egonya hanya dari liat betapa keras kepalanya dia untuk membatalkan program MBG.,negatif
"AT LEAST SEMUA TUNTUTAN BENERAN DIJALANKAN, JANGAN CUMA TUNJANGAN DPR DOANG YANG DILIAT, BANYAK LAGI TUNTUTAN SAHKAN UU PERAMPASAN ASET, GAJI GURU &amp; NAKES, BERHENTIKAN PROGRAM MBG, SEMUA LIAT WO TUNTUTAN RAKYAT, GA USAH NULIS NOVEL DAN NUDUH YANG GAK GAK @prabowo",negatif
"@ARSIPAJA Biasanya pejabat luar itu klo salah minta maaf, trus sadar mundur diri. Kan negara kita slalu berpatokan lihat luar negri. Mulai dari pajak, sistem pembelajaran sekolah, makan siang gratis. Kenapa soal rasa malu ini mereka gak niru orang luar ya? https://t.co/WId2ZXuV2B",negatif
"kok mereka gada takut-takutnya sih anjir, udahlah duit buat umroh di korup, mbg yang katanya di pakein minyak babi, beras di oplos pake pur ayam. stress, belis pun takut ama kelakuan lu pada https://t.co/925VGxs2BL",negatif
"Ngomong apa, sih?!👀🤔
You have that fcking power, Pak! Kumpulkan para elit, reformasi polri, kejaksaan, reshuffle menteri/wamen, cabut semua kebijakan non pro rakyat, evaluasi MBG. Apalagi?! Bangun dari kehaluan kalo ini ulang makar, anteq asing atau whatever it is!! Muak!",negatif
"""Ambang kebangkitan"" endas mu gemoy.

Program MBG bikin orang meninggal, inflasi makin naik, perusahaan jadi engga tertarik invest disini &amp; kalian juga berani ngasi data personal rakyat ke US demi trade agreement.

Sudah demo beberapa kali tapi malah mengejek rakyat sendiri",negatif
"Lah konsekuensi lah.
Mak bapak nya secara sadar korup kok.
Coba kalau yang di korup dana kesehatan?
Pengadaan alat-alat medis?
Perbaikan fasilitas umum?
Bisa jadi ada nyawa yang ga tertolong karena dana medis di sunat.
Ada yang mati karena jalanan rusak.
Kebanyakan mkn MBG sih.",negatif
"Makanya dipikirannya tuh pihak asing, antek asing, makar pokoknya nya gw ngeliat strategi dia tuh kaya mundur ke jaman mertuanya berkuasa, kaya MBG emang niatnya baik tp ya gak plek ketiplek langsung ngasih anak makan ke sekolah kek",negatif
"MBG itu hanya akal akalan Prabowo untuk memberikan proyek kepada timsesnya ketika nyapres ,terbukti dapur MBG dimiliki pengusaha yg dekat dengan Prabowo .MBG syarat korupsi,lebih baik dana MBG dialihkan ke program penyerapan tenaga kerja 
Toh menunya cuma tempe dan telur doang",negatif
Program Makan Bergizi Gratis di Kota Malang Masih Jalan Tersendat - https://t.co/d8fLK7tQxR https://t.co/bzibm5TSU8,netral
Program Makan Bergizi Gratis (MBG) Dapat Menciptakan Ekosistem Berkelanjutan Demi Generasi Yang Unggul https://t.co/D14PhURTxy,positif
mbg g-nya grabfood yang dipesen wna,netral
"@ChatibBasri Utang negara ditimpakan salahnya ke Menkeu/Bu SMI, menurut saya tidak fair. 

Kalau utang dianggap salah, ya salahkan keputusan politik Presiden dan DPR dong, yg mengejar janji2 politik, misal saat ini MBG, plus ditambah Kopdes MP, yg besar sekali kebutuhan uangnya.",negatif
