full_text,sentimen
"Babinsa Koramil 0908-01/Loktuan Monitoring Pendistribusian Makan Bergizi Gratis
https://t.co/wbs9jDZ8OX

#tniprima
#profesional
#responsif
#integratif
#modern
#adaptif https://t.co/C1McwP3mIh",Netral
"Program Makan Bergizi Gratis bikin  anak-anak jadi semakin tumbuh cerdas dan berinovasi.
#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/U8CHopGZf5",Positif
"Program makan bergizi gratis pun didukung BRI lewat penyaluran KUR ke UMKM pemasoknya.
#BRIMenguatkanEkonomi #qrisbri https://t.co/2XYDTZLT9C",Netral
"Dulu @prabowo mengklaim Para Pimpinan Negara ingin Pelajari makan Bergizi Gratis 🤣🤣 gak ada bedanya dengan Jokowi bilang "" Investor Banyak yg antri ke kita "" https://t.co/pLHN52x28a",Negatif
"@bonapasogit24 @ebonXboy @RIPDEMOKRASI @asmawan_ed72119 @DianSandiU @_aji_satrio_ @3rwin__34 @ProfylHenuk @PCReborn172737 @Ary_PrasKe2 @KRMT_RoySuryo @RoySuryo_asli @SianiparRismon @blank0429 @JimlyAs @mohmahfudmd @TOPssstt @beulangong174 @WayangPedalaman @gibran_tweet @adearmando61 @sukmawijaya91 ""Di luar negri, makan bergizi gratis bikin siswa semangat belajar. Di Indonesia, program MBG malah bikin anak-anak semangat ke IGD. Katanya makan bergizi, nyatanya menu ala kadarnya—gizi nol, risiko tinggi. Ini program makan atau uji nyali?""
Makan sepuasnya 👇 https://t.co/KQLCE39rTG",Positif
"makan bergizi gratis, itu duit rakyat anjing, lu semua mau aja ditipu sama pemerintah pake embel embel gratis, lu kira itu MBG pake duit prab apaa😭😭, cape bangett anjing ngetik kaya gini monyet",Negatif
"Ketua Umum PBNU, KH Yahya Cholil Staquf, menyerukan Program Makan Bergizi Gratis sebagai investasi SDM jangka panjang. Dukungan penuh dari PBNU untuk masa depan generasi penerus bangsa! #PBNU #MakanBergiziGratis #InvestasiSDM #GenerasiMaju #IndonesiaHebat https://t.co/IGCyvRjSaw",Netral
"Makan Bergizi Gratis bukan hanya tentang makanan, tapi tentang masa depan! Ayo dukung! #MakanBergiziGratis #DukungProgramPemerintah #GenerasiSehatIndonesia #GiziAnakBangsa https://t.co/cFUH33kjjr",Positif
"Sobat Humas Polri
.
.
.
Polda NTT Distribusikan 2.631 Porsi Makan Bergizi Gratis, Pastikan Menu Aman dan Sesuai Standarsnya generasi muda,” tutup Kombes Henry.

#polriuntukmasyarakat #poldantt #kapoldantt  #polridukungmakanbergizigratis #humaspoldantt #makanbergizigratis https://t.co/4jXn1Fbicm",Netral
Penyaluran KUR ini juga menyasar kepada UMKM yang menjadi supplier pada program Makan Bergizi Gratis di seluruh Indonesia #BRIMenguatkanEkonomi #qrisbri https://t.co/I02JbAYTWi,Netral
"kalau ga pinter tuh minimal mau belajar biar nambah wawasannya, nambah wawasan itu yg bikin pinter
ini mah udh ga pinter, gamau belajar, asbun pula ckckckck
that’s why negara ini lebih butuh pendikan gratis ketimbang makan bergizi gratis",Negatif
"Feeding the Future pada 23 Juli 2025. Acara ini menjadi wadah penguatan komitmen global terhadap program Makan Bergizi Gratis (MBG) melalui pendekatan multisektor lintas negara.
📷 Dihadiri oleh 46 perwakilan negara dan mitra pembangunan
📷 Menyoroti pentingnya https://t.co/nhVOeGXlIt",Netral
"Tingkat Kehadiran Siswa Meningkat 95 Persen Setelah Ada MBG, Kata Kepala BGN

https://t.co/50uU0O89xc",Netral
"Bangga dukung MBG (Makan Bergizi Gratis)! Bersama kita sehatkan negeri. Anak-anak sehat, bangsa kuat. Ayo dukung Program Makan Bergizi Gratis demi generasi emas Indonesia! #FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/D20MlpyfyI",Positif
"Babinsa Ela-Ela Pantau Program Makan Siang Gratis di SDN 322 Ela-Ela

BULUKUMBA – Babinsa Kelurahan Ela-Ela, Serka Muhsin melaksanakan pemantauan pelaksanaan program makan siang gratis di SDN 322 Ela-Ela, Kecamatan Ujung Bulu, Kabupaten Bulukumba, Kamis, 31 Juli 2025. https://t.co/fVwbNxxlup",Netral
"Beranda IG
1. PPATK
2. TANAH DIKASII ORMAS
3. MBG ADA YG KERACUNAN
4. TRANSFER DATA KE AS
5. Dokumen Tanah tradisional di hapus
6. Klaim BPJS bayar sendiri 10%
7.pengguna sosmed dipajakkin
8. Dananntara mau bikin kilang di AS
9. Buaya di Bekasi
10. Galian bikin macet lagi",Netral
Makan bergizi gratis untuk semua! 🍎🥦 Dukung hidup sehat bersama 💚 #MakanBergiziGratis https://t.co/SpuL5IZqFM,Positif
"Bhabinkamtibmas Polsek Muara Batang Gadis Aiptu S. Bahri Lubis melaksanakan sambang dan Patroli  untuk antisipasi gangguan kamtibmas, di Seputaran Desa Tabuyung Kec. Muara Batang Gadis Kab. Madina. (31/07/2025) https://t.co/J9g8sjewia",Netral
"Pastikan MBG Aman Dan Lengkap, Babinsa Koramil Klungkung Beri Pendampingan

#TNIPRIMA #TNIADPrima #TNIADbekerjadenganhati #TNIADDihatiRakyat #TNIADBerjuangBersamaRakyat #PrajaRaksakaPeduliRakyat #PangdamUdayana https://t.co/0wYCcTaUiE",Netral
"Pak presiden @prabowo kami support dan dukung anda.
Waspada tindakan bawahan anda yg sengaja terus menerus membuat gaduh dimasyarakat bawah dg kebijakan2 yg tidak populer.
Tujuannya jelas untuk mendelegitimasi pemerintah anda .
Kisruh di MBG masih ada pak.",Negatif
kontol kontol makan bergizi gratis apaan makan BERACUN gratis kali 😂😂😂😂😂,Negatif
PBNU Dorong Program Makan Bergizi Gratis Sebagai Prioritas Pembangunan SDM https://t.co/7CmKmyBUzb,Netral
Babinsa Koramil 06/Kedungwuni Kodim 0710/Pekalongan Korem 071/Wk Serma Adi Susanto dan Serka Tarto Dwiono melaksanakan sambang dan pendataan siswa siswi guna program Makan Bergizi Gratis di sekolah sekolah wilayah Kecamatan Kedungwuni. https://t.co/g3Ph5yeMu9,Netral
"@JimlyAs Hebat apaan. Gak ada makan siang gratis, sisa rakyat sendirian. https://t.co/M62WvKh0bG",Negatif
"Australia Bakal Bantu Program MBG, Dukung Prabowo Wujudkan Swasembada Pangan 
https://t.co/C9s3O4KP9w",Netral
"Siswa dari dua SMP di Wates, Kulon Progo mengeluhkan sakit perut  hingga diare setelah menyantap menu Makan Bergizi Gratis. Penyedia MBG bagi dua sekolah  tersebut buka suara.

via @detikjogja_

https://t.co/80vFwPZJvY",Netral
Masyarakat Manokwari Selatan Antusias Sambut Program Makan Bergizi Gratis di Papua Barat https://t.co/xuYR4xGtQ3,Netral
@pdfeverr Pokoknya intinya bem u ngomong kalo bakal terus mengkritisi kebijakan kabinet prabowo gibran terus mention makan bergizi gratis juga kak,Netral
SERGAI — https://t.co/LHmgMshEN0 | Kabupaten Serdang Bedagai (Sergai) kembali mencuri perhatian nasional dengan ditunjuknya sebagai lokasi sosialisasi Program Makan Bergizi Gratis (MBG) Presiden Prabowo Subianto di Sumatera Utara.,Netral
"@KompasTV Dulu @prabowo mengklaim Para Pimpinan Negara ingin Pelajari makan Bergizi Gratis 🤣🤣 gak ada bedanya dengan Jokowi bilang "" Investor Banyak yg antri ke kita "" https://t.co/toqZMlsAUq",Negatif
"suruh pejabat hidup dengan duit 20rb/hari. suruh pejabat ganti makan siangnya dengan MBG. suruh pejabat hanya pakai asuransi kesehatan BPJS. kalo mereka ngamuk, ya berarti harus diperbaiki.",Negatif
"Dengan adanya Makan Bergizi Gratis, angka stunting dapat ditekan dan kualitas hidup anak Papua meningkat #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/Syk8FTmnTp",Positif
"jika mantau langsung seharusnya beliau tau:
- MBG masih belum tepat guna, dan ada kasus keracunan yg korbannya bernyawa, bukan angka
- PPATK memaksa masyarakat menggerakkan uangnya di bank dengan ancaman pembekuan rekening
- Kekerasan kepada orang beribadah masi terjadi
lanjutkan",Negatif
"Dalam rangka mendukung serta mensukseskan program pemerintah yaitu program Presiden RI H Prabowo Subianto , Dandim 0116/Nagan Raya Letkol Inf Irfan Hade Fitrianto melaksanakan peninjauan Dapur Program Makan Bergizi Gratis (MBG) Desa Parom Kecamatan Seunagan Kabupaten Nagan Raya, https://t.co/RfKaYpWAng",Netral
PBNU DORONG PROGRAM MAKAN BERGIZI GRATIS SEBAGAI PRIORITAS PEMBANGUNAN SDM https://t.co/OrFmnLMenz,Netral
Salah satu orang paling berpengaruh dibidang LLM chatbot aja udah memperingati bahaya AI 😱🥶🥶,Negatif
"@seninxkamis @IndoPopBase Gak ada makan siang gratis. Tinggal tunggu reshuffle aja ini, tom lembong dan kader PDIP dpt jatah apa. PDIP udh fix dukug pemerintah 😂 https://t.co/X5nRE1F2Q8",Negatif
"Personil Polsek Muara Batang Gadis melaksanakan Apel Pagi yang dipimpin Kapolsek Iptu Akmaluddin,S.H.,M.H. (31/07/2025) https://t.co/sqofuwlmBg",Netral
Makan bergizi gratis untuk semua! 🍎🥦 Dukung hidup sehat bersama 💚 #MakanBergiziGratis https://t.co/jEwF2N66Fn,Positif
"@STresnowati1 Sekali sekali ada makan siang gratis?  Hampir ga  ada, setidaknya sementara ini baik utk banyak pihak. Hidup Jokowi",Positif
"Info yang ngevideoin pas sebelum nyanyi mars buruh, yang nyebut2 Prabowo Gibran sama MBG juga",Netral
"Bhabinkamtibmas Polsek Muara Batang Gadis Aiptu S. Bahri Lubis melaksanakan Sosialisasi dan Penempelan Himbauan Tentang Larangan Karhutla, di Kedai Kopi milik Sdr. Amrin Desa Tabuyung Kec. Muara Batang Gadis Kab. Madina. (31/07/2025) https://t.co/IRpaN7aC0h",Netral
@kumparan Gak ada makan siang gratis termasuk MBG. Moon maap ni tp sebaiknya kita pantau dulu perkembangannya. Banyak kemungkinan yg bisa kejadian setelah ini. ☕,Positif
@Kaisar_Blues @SantiaFerna Tdk ada makan siang gratis...bayarannya di 2029,Negatif
"Program Makan Bergizi Gratis terbukti beri segudang manfaat untuk kesehatan dan perekonomian masyarakat

#PenuhiGiziIndonesia https://t.co/QiZ5xleBp4",Positif
"Program Makan Bergizi Gratis (MBG) tidak hanya mendukung kesehatan anak, tetapi juga mendorong perputaran ekonomi lokal

#PenuhiGiziIndonesia https://t.co/9DcYOjYNrP",Positif
"Program MBG serap 94 ribu tenaga kerja selama 7 bulan pelaksanaan
https://t.co/O0aSzP0h1K",Netral
@idextratime Sekolah di indo aja ada makan bergizi gratis,Positif
"Wamen Fajar: Program Makan Bergizi Gratis Bangun Karakter Positif dan Motivasi Belajar Murid 
@Kemdikdasmen
@TV9NUsantara
https://t.co/63cxNqIkzz",Netral
"@txtdrimedia udah di kasi ""Memberantas Korupsi dan Menegakkan Hukum Tanpa Tebang Pilih""

malah pilih makan siang gratis 🫣",Negatif
"MBG (MAKAN BERGIZI GRATIS) 
""Kalo ini beneran MBG yg gak ada racun dan belatungnya.
Sangat higienis, bergizi, nikmat, dan lezat! 
Selamat menikmati wahai para pejabat yg terhormat!""

#Ngik https://t.co/jNabamFr2W",Positif
"Australia Bakal Bantu Program MBG, Dukung Prabowo Wujudkan Swasembada Pangan

https://t.co/zo1hdsr5ZS",Netral
"Sufmi Dasco menyoroti kasus keracunan masal dalam program makan bergizi gratis, termasuk insiden di Kupang. Ia mendesak BGN untuk bertindak tegas guna mencegah terulangnya kejadian serupa dan memastikan keamanan program https://t.co/jXD5gXxtBH",Netral
Masyarakat Cilacap Didorong Tanam Sayur dan Beternak Dukung Dapur Sehat MBG https://t.co/yonJGA6mJl,Netral
"Dukung Program Makan Bergizi Gratis

#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/AzaSBlm0jg",Netral
"Apakah ini ""Makan Siang Gratis""?
https://t.co/Jem49ke9yg",Negatif
"Program Makan Bergizi Gratis, Jateng Masih Butuh 2.418 Dapur SPPG
https://t.co/edCyLegfai",Netral
"Ketika kau belum mampu menyediakan lapangan pekerjaan bagi rakyatmu,  

Ketika kau belum mampu mensejahterakan rakyatmu dari harga bahan-bahan kebutuhan hidup yang terus melonjak,

Ketika kau belum mampu menjamin MBG tidak lagi basi dan beracun,  

Paling tidak Jangan kau buat https://t.co/h88FduJyVB",Negatif
"BPOM RI sudah mengantongi hasil uji laboratorium sampel menu makan bergizi gratis (MBG) yang diduga membuat ratusan siswa di SMPN 8 Kupang mengalami keracunan.
https://t.co/eojYSmRDeH",Netral
"Bekali anak2 kita dg norit.

Untal 3-7 butir setelah MAKAN SIANG GRATIS. 

Semoga membantu.
&gt;&gt;",Positif
"Makan bergizi gratis untuk meningkatkan kualitas hidup generasi bangsa
#PenuhiGiziIndonesia https://t.co/uGIiSKcsw9",Positif
"lihat saja Peipei sedang quality control makanan untuk para peserta mbg di casa the cump 🙂‍↕️

**tempat makan biasanya mba masukin ke kandang sementara botoy klo lagi ngebiarin pei keluar rumah, ytta https://t.co/M46xl7tXMP",Positif
"Menteri PPPA Sebut Ada Evaluasi Usai Sejumlah Anak Keracunan MBG 

https://t.co/kxwevNFEOr",Netral
"Hampir tiap minggu ada kejadian Makan Beracun Gratis ato Makan Belatung Gratis, tp pemerintah gak ada tindakan nyata !!
Udah gagal terus msh ngeyel

""Sejumlah Siswa di 2 SMP Kulon Progo Muntah-Diare Usai Santap MBG"" https://t.co/BmdiUo6YOJ",Negatif
"Program makan bergizi gratis bertujuan untuk meningkatkan gizi anak-anak Indonesia

#PenuhiGiziIndonesia https://t.co/cZaAGudxXq",Netral
"Sinergitas stakeholders adalah kunci keberhasilan program makan bergizi gratis di Papua
#WestPapua #BangunPapua https://t.co/wysMZ4BNfa",Positif
"Program Makan Bergizi Gratis, masa depan anak-anak jadi terjamin dan semakin tumbuh cerdas dan berinovasi.

#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/SOB4AJHJ12",Positif
"Anggota Komisi D DPRD DIY Kunjungi SPPG Polda DIY, Dukung Program Makan Bergizi Gratis untuk Indonesia Emas 2045 https://t.co/oJyt6MjUh9",Netral
"Menteri Ketenagakerjaan (Menaker) Yassierli membuka pelatihan berbasis kompetensi dan program tailor Made training (TMT) di Lombok Timur, Nusa Tenggara Barat (NTB) guna mendukung program Makan Bergizi Gratis (MBG).

https://t.co/pjhBAZEwB2

#beritaViral",Netral
"Begini nih baru bener makan makan bergizi gratis itu..

(Eh,itu bukannya makan besar dibiayai negara ya..?) 🤭😊😀 https://t.co/fAfibeDmVp",Negatif
"Puluhan Siswa di Kulonprogo Keracunan Makanan MBG, Gejala Mual hingga Diare
https://t.co/NPHWPm54Sr",Netral
"Australia Ingin Bantu Program MBG dan Dukung Swasembada di Indonesia

https://t.co/IEEhtjVADD",Netral
"Dinkes Kulonprogo Investigasi Puluhan Siswa Keracunan MBG, Sampel Akan Diuji di Laboratorium
https://t.co/mNMfAibu4E",Netral
Meminta kemanusiaan @kurawa masalah sayur kol sbg menu makan siang gratis,Netral
Mereka itu lah yang makan bergizi gratis sesungguhnya 🤣,Negatif
"Jamin Pola Hidup Sehat, Program Makan Bergizi Gratis Hadir di Bengkulu Utara https://t.co/nS5KnYoaTS",Netral
ANTARA - Ibu rumah tangga di Sei Rampah ikut terima manfaat MBG https://t.co/yq0Pfmb2Fh,Netral
"@toniheru Pendapat saya tentang kebijakan fiskal pemerintahan Prabowo saat ini: Ekspansif dengan program makan gratis (Rp121T) dan infrastruktur, tapi defisit anggaran naik ke Rp662T (proyeksi Juli 2025), mendekati batas 3% PDB. Ini berisiko jika pertumbuhan hanya 4,8-5%, meski stimulus",Netral
Weeeeeeh ... kompromi ini? Atau tawar menawar scr politik ? .... ingat tdk ada makan siang gratis,Negatif
"Sejumlah siswa SMP Muhammadiyah 2 Wates dan SMPN 3 Wates di Kulon Progo mengeluh sakit perut, muntah, hingga diare usai menyantap menu Makan Bergizi Gratis.

via @detikjogja_ 

https://t.co/yWTKy2BKBs",Netral
"Anak sehat, bangsa kuat! Mari dukung program Makan Bergizi Gratis untuk masa depan Indonesia yang lebih cerah. Setiap piring bergizi hari ini adalah investasi untuk generasi emas esok hari!""
#MakanBergiziGratis
#DukungAnakSehat
#GenerasiEmasIndonesia
#GiziUntukPrestasi https://t.co/4QhSrnj1cE",Positif
"Makan Bergizi Gratis (MBG) untuk Kelompok 3B (Bumil-ibu hamil🤰, Busui-ibu menyusui 🤱, dan Balita 👶).

🎯 Program MBG ini adalah perintah langsung Presiden @prabowo, Menteri Wihaji menegaskan pentingnya pengawasan agar bantuan tepat sasaran:",Netral
"Anggota Komisi IX DPR RI Eko Kurnia Ningsih menyebut pemerintah pusat menjamin gizi anak-anak di Indonesia, khususnya Kabupaten Bengkulu Utara, melalui Program Makan Bergizi Gratis (MBG).https://t.co/PoZS55rQDS",Netral
Program Makan Bergizi Gratis Membuat Anak-anak Papua Tumbuh Sehat Dan Cerdas https://t.co/2RnxyFIhar,Netral
"BPOM RI sudah mengantongi hasil uji laboratorium sampel menu makan bergizi gratis (MBG) yang diduga membuat ratusan siswa di SMPN 8 Kupang mengalami keracunan.
https://t.co/559ZbGwdGt",Netral
"Wamen Fajar : Program Makan Bergizi Gratis Bangun Karakter Positif dan Motivasi Belajar Murid https://t.co/PYxASP5G6s #beritaterkini
#beritaviral
#kabarterbaru
#klikwarta
#news
#beritanasional",Netral
"Kemenko Polkam Tinjau Stabilitas Keamanan dan Implementasi Program MBG di Manggarai Barat, NTT

https://t.co/RpJ8rRsoAz

#KemenkoPolkam #SahliMenkoPolkam",Netral
Makan bergizi gratis 🙃,Positif
"Dukung Program Makan Bergizi Gratis, Ajinomoto Sebarkan Edukasi ke Berbagai Kota

https://t.co/MSpAOJTHzu",Netral
Gubernur Mirzani Launching Dapur Makan Bergizi Gratis di Lampung Tengah - https://t.co/hFf3lO5tAh https://t.co/0YlonNDbbQ,Netral
Babinsa Koramil 14 Slawi Dampingi Pelaksanaan Program Makan Bergizi Gratis Dari BGN Di Kecamatan Slawi https://t.co/jsdI5JyQBU,Netral
BPOM Ungkap Dugaan Penyebab Siswa Keracunan MBG di Kupang https://t.co/r5mbS9nMUx,Netral
"Puluhan Siswa dari Beberapa Sekolah di Kulonprogo Keracunan Makan Bergizi Gratis
https://t.co/pYCFw6nnJI",Netral
"Pak Prabowo, janji politiknya bak sinetron: makan siang gratis, rumah murah, kerja melimpah. Tapi kok rakyat cuma dapet plot twist pajak naik? Keren dramanya!",Negatif
"“pemerintah punya yang namanya MBG atau Makan Bergizi Gratis, nah kalo di sini namanya makan bergizi DAN LEZAT gratis”",Positif
Cxs makan siang gratis,Positif
"""Di Luar negri, makan bergizi gratis bikin siswa semangat belajar. Di Indonesia, program MBG malah bikin anak-anak semangat ke IGD. Katanya makan bergizi, nyatanya menu ala kadarnya—gizi nol, risiko tinggi. Ini program makan atau uji nyali?"" @prabowo 
👇 Makan sepuasnya 👍 https://t.co/I7zYY8Lj90",Positif
MBG - Makar Bergizi Gratis https://t.co/5rlKK5Q0bx,Netral
"Astaga... nampan utk MBG ternyata impor dari cina dan mengandung minyak babi, non food grade...

Dilabeli SNI pula... 😌 https://t.co/C2vCipCATD",Negatif
MBG ✘ Don’t Sell⚡️🌟 https://t.co/oO3br93Hhd,Netral
"Para pekerja dapur program Makan Bergizi Gratis (MBG) berjuang keras setiap hari memasak ribuan porsi untuk anak-anak Indonesia. Meski melelahkan, mereka bangga bisa ikut membangun masa depan bangsa.
#gasssnow #Kemendagri #MakanBergiziGratis https://t.co/KAgY6wvhtM",Positif
"KOREKSI!!

Ternyata UU Perampasan Aset masuk agenda, namun MBG TIDAK ADA. Kami ulango MBG TIDAK ADA dalam tuntutan.",Negatif
menu mbg malem ini bersama roput https://t.co/GYjNiZZbIt,Netral
"ini baru MBG yang enak, mengenyangkan, dan menyenangkan masyarakat 🙂‍↕️ thank you so much for all SEA fellas who help us during these tough times 🥹❤️",Positif
"You kalau mau pengen tuntas, proyek mercusuar itu stop!!! Termasuk makan siang gratis. Kita hanya perlu kesehatan murah, pendidikan murah, ekonomi stabil. Dah cukup",Negatif
"Dear Pak @prabowo 
Kira kira nanti pidato bapak di PBB, apakah ini bagian yg akan bapak sebut juga??? 
Atau hanya bercerita ttg MBG ?  Apa bapak jg tau,? MBG nya membuat banyak siswa keracunan? Dan masih saja terjadi... Ayo lah pak... Jd lah seperti Prabowo yg di 2019.",Negatif
Makan bergizi gratis memberi manfaat positif bagi anak bangsa https://t.co/PJV9Avclzm,Positif
"mbg lu kalah nih, gimana dong ndut @ wowo",Negatif
"jangankan masalah penjahat perang. temen ada yang ""surprised"" masalah banyak siswa keracunan mbg 

padahal buat yang mikir mah, ini udah ketebak dari awal...",Negatif
Makan bergizi gratis memberi manfaat positif bagi anak bangsa https://t.co/ZG9rPjl4wG,Positif
"Turunkan gaji anggota DPR DPRD DPD KEMENTRIAN, HAKIM Jaksa pejabat dsb, Komisaris2 dikurangi orangnya plus gajinya...bubarkan MBG, program konyol lainnya",Negatif
"Kenapa nggak sekalian nuntut pengelolaan APBN yang lebih waras? Ini proyek kayak MBG udah bikin daerah berdarah-darah. Beneran worse than Covid. 

Gambaran soal kondisi daerah bisa dia di tulisan mas @gegerriy ini--buanyak banget kayak gini situasinya. 

https://t.co/U0eUxBOWtd",Negatif
Makan Bergizi Gratis Papua memberikan manfaat untuk memnuhi gizi nasional https://t.co/1qRAcaCw7I,Positif
Makan Bergizi Gratis Papua memberikan manfaat untuk memnuhi gizi nasional https://t.co/VOl5nTSTN0,Positif
Kalian semua harusnya udah tau sebesar apa egonya hanya dari liat betapa keras kepalanya dia untuk membatalkan program MBG.,Negatif
"AT LEAST SEMUA TUNTUTAN BENERAN DIJALANKAN, JANGAN CUMA TUNJANGAN DPR DOANG YANG DILIAT, BANYAK LAGI TUNTUTAN SAHKAN UU PERAMPASAN ASET, GAJI GURU &amp; NAKES, BERHENTIKAN PROGRAM MBG, SEMUA LIAT WO TUNTUTAN RAKYAT, GA USAH NULIS NOVEL DAN NUDUH YANG GAK GAK @prabowo",Negatif
"@ARSIPAJA Biasanya pejabat luar itu klo salah minta maaf, trus sadar mundur diri. Kan negara kita slalu berpatokan lihat luar negri. Mulai dari pajak, sistem pembelajaran sekolah, makan siang gratis. Kenapa soal rasa malu ini mereka gak niru orang luar ya? https://t.co/WId2ZXuV2B",Negatif
"kok mereka gada takut-takutnya sih anjir, udahlah duit buat umroh di korup, mbg yang katanya di pakein minyak babi, beras di oplos pake pur ayam. stress, belis pun takut ama kelakuan lu pada https://t.co/925VGxs2BL",Negatif
"Ngomong apa, sih?!👀🤔
You have that fcking power, Pak! Kumpulkan para elit, reformasi polri, kejaksaan, reshuffle menteri/wamen, cabut semua kebijakan non pro rakyat, evaluasi MBG. Apalagi?! Bangun dari kehaluan kalo ini ulang makar, anteq asing atau whatever it is!! Muak!",Negatif
"""Ambang kebangkitan"" endas mu gemoy.

Program MBG bikin orang meninggal, inflasi makin naik, perusahaan jadi engga tertarik invest disini &amp; kalian juga berani ngasi data personal rakyat ke US demi trade agreement.

Sudah demo beberapa kali tapi malah mengejek rakyat sendiri",Negatif
"Lah konsekuensi lah.
Mak bapak nya secara sadar korup kok.
Coba kalau yang di korup dana kesehatan?
Pengadaan alat-alat medis?
Perbaikan fasilitas umum?
Bisa jadi ada nyawa yang ga tertolong karena dana medis di sunat.
Ada yang mati karena jalanan rusak.
Kebanyakan mkn MBG sih.",Negatif
"Makanya dipikirannya tuh pihak asing, antek asing, makar pokoknya nya gw ngeliat strategi dia tuh kaya mundur ke jaman mertuanya berkuasa, kaya MBG emang niatnya baik tp ya gak plek ketiplek langsung ngasih anak makan ke sekolah kek",Negatif
"MBG itu hanya akal akalan Prabowo untuk memberikan proyek kepada timsesnya ketika nyapres ,terbukti dapur MBG dimiliki pengusaha yg dekat dengan Prabowo .MBG syarat korupsi,lebih baik dana MBG dialihkan ke program penyerapan tenaga kerja 
Toh menunya cuma tempe dan telur doang",Negatif
Program Makan Bergizi Gratis di Kota Malang Masih Jalan Tersendat - https://t.co/d8fLK7tQxR https://t.co/bzibm5TSU8,Netral
Program Makan Bergizi Gratis (MBG) Dapat Menciptakan Ekosistem Berkelanjutan Demi Generasi Yang Unggul https://t.co/D14PhURTxy,Positif
mbg g-nya grabfood yang dipesen wna,Netral
"@ChatibBasri Utang negara ditimpakan salahnya ke Menkeu/Bu SMI, menurut saya tidak fair. 

Kalau utang dianggap salah, ya salahkan keputusan politik Presiden dan DPR dong, yg mengejar janji2 politik, misal saat ini MBG, plus ditambah Kopdes MP, yg besar sekali kebutuhan uangnya.",Negatif
"Program Makan Bergizi Gratis (MBG) hadir sebagai langkah nyata mencetak generasi sehat, cerdas, dan tangguh. Ayo dukung MBG demi masa depan anak-anak Indonesia yang lebih gemilang!
#DukungMBG #GenerasiEmas #AnakSehatPintar https://t.co/TWmjuk8SOh",Positif
Dulu ditawarin pendidikan gratis malah pilihnya makan siang gratis. Mana ada yang keracunan lagi. TONE DEAF FINAL BOSS.,Negatif
"Sumpah temen gw begini, gatau ya skrg, tpi dulu tuh kaya dia tuh kasian bgt ama wowo ntah knp ajg program busuknya pun disanjung2 gatau dia dari mbg tuh banyak yg keracunan, pokoknya ky org kena pelet",Negatif
"Sebelum demo, kebangkitan yg dimaksud tuh ditandai dengan impor tray makanan untuk MBG yg ga food grade, berpotensi migrasi logam berat yg menyebabkan keracunan, DAN ga halal karena pake pelumas dari lemak babi itu ya? Ok",Negatif
"@May145145 @lolkkkoo232 prabowo ga pernah ada program jelas dari 2014 sampe 2025. fokus dia yg konsisten cuma satu: memperkuat tni. 
kalopun gaada mbg, bakal tetep ada program jelek lain yg buang2 duit.",Negatif
"STOP PROGRAM MAKAN GRATIS, PHK DIMANA2, APBN BENGKAKK, PAJAK TURUNKAN, NAIKAN GAJI GURU/DOSEN/BURUH/NAKES @prabowo @DPR_RI",Netral
"Personil Polsek Muara Batang Gadis Aiptu M. Ali Pane melaksanakan Patroli antisipasi gangguan kamtibmas, di Pos Security PT. Rendi Permata Raya Desa Singkuang Kec. Muara Batang Gadis Kab. Madina. (31/08/2025) https://t.co/oqhoU65GQf",Netral
"@lolkkkoo232 kalo dulu wowo yg kepilih jg bakal ngutang. ngutang buat mbg, bikin kabinet segede gaban/ bayar gaji pejabat. 
sebenci2nya lo sama kereta cepat, harusnya bisa liat sih mana yg lebih gak guna. mbg udah gak guna, beracun pula.",Negatif
"Makasih makan siang bermutunya yang lebih manusiawi dibanding MBG

Ini dessert onde-onde maksudnya varian onde-onde kah? 😭",Positif
@txtdrimedia 4 demonstrasi skala besar cuma dalam waktu setahun. Mantab. https://t.co/Sn1TA9Dl1d,Positif
Program Makan Bergizi Gratis Dukung Konsentrasi Belajar Siswa https://t.co/4IXqwPlKNC,Netral
"@collegemfs Mundur aja udah, 4 demonstrasi skala besar cuma dalam kurun waktu 1 tahun, kita ngga pernah lupa bagaimana konstitusi diinjak-injak cuma buat nepo baby. https://t.co/XynFPeOoli",Negatif
"Sebenernya dah keliatan pas beliau janji MBG yang gak rasional. Tapi herannya kok voternya tolol bgt ya, masih milih",Negatif
"Jadi tadi debat soal prioritas anggaran.
Aku masalahkan dana MBG yang terlalu besar, harusnya bisa diinvestasikan ke lapangan kerja, melihat data pekerja kita yang nganggur di usia produktif + pekerja di sektor informal https://t.co/Ga4Jqmue1p",Negatif
Gk ada kata maaf terucap dari anomali mbg tersebut,Negatif
haduh ada mutual gue begini kerjanya di bgn penyedia mbg basi,Negatif
